q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
2,1.2,0,0.3,0.3,0,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.3,0,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.3,0,0.2776076861777675,0.7824458503754456,0.6978328137428431,0.7580402010050251
5,1.2,0,0.3,0.3,0,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0.3,0,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0.3,0,0.7850843556473502,0.8355225640129215,1.1558987366919486,0.7062311557788945
3,1.2,0,0.4,0.3,0,0.040054431569691205,0.7282213978178139,0.3155649040809623,0.8181909547738694
4,1.2,0,0.4,0.3,0,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0.3,0,2.0833333333333335,0.8305130596325249,1.2279324517304393,0.678643216080402
1,1.2,0,0.3,0,0.1,0.5072302987530841,0.8229614076905846,0.9632062100715244,0.6969346733668341
2,1.2,0,0.3,0,0.1,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0,0.1,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0,0.1,0.2776076861777675,0.7824458503754456,0.6978328137428431,0.7580402010050251
5,1.2,0,0.3,0,0.1,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0,0.1,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0,0.1,0.7850843556447112,0.8355225640116074,1.1558987366937168,0.7062311557788945
3,1.2,0,0.4,0,0.1,0.040054431569691205,0.7282213978178139,0.31556490408096227,0.8181909547738694
4,1.2,0,0.4,0,0.1,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0,0.1,2.0833333333333335,0.830513061869454,1.227932447865236,0.678643216080402
1,1.2,0,0.3,0.1,0.1,0.5072302987530841,0.8229614076905846,0.9632062100715244,0.6969346733668341
2,1.2,0,0.3,0.1,0.1,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.1,0.1,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.1,0.1,0.2776076861777675,0.7824458503754456,0.6978328137428431,0.7580402010050251
5,1.2,0,0.3,0.1,0.1,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0.1,0.1,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0.1,0.1,0.7850843556447112,0.8355225640116074,1.1558987366937168,0.7062311557788945
3,1.2,0,0.4,0.1,0.1,0.040054431569691205,0.7282213978178139,0.31556490408096227,0.8181909547738694
4,1.2,0,0.4,0.1,0.1,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0.1,0.1,2.0833333333333335,0.830513061869454,1.227932447865236,0.678643216080402
1,1.2,0,0.3,0.2,0.1,0.5072302987530841,0.8229614076905846,0.9632062100715244,0.6969346733668341
2,1.2,0,0.3,0.2,0.1,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.2,0.1,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.2,0.1,0.2776076861777675,0.7824458503754456,0.6978328137428431,0.7580402010050251
5,1.2,0,0.3,0.2,0.1,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0.2,0.1,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0.2,0.1,0.7850843556447112,0.8355225640116074,1.1558987366937168,0.7062311557788945
3,1.2,0,0.4,0.2,0.1,0.040054431569691205,0.7282213978178139,0.31556490408096227,0.8181909547738694
4,1.2,0,0.4,0.2,0.1,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0.2,0.1,2.0833333333333335,0.8305130596325249,1.2279324517304393,0.678643216080402
1,1.2,0,0.3,0.3,0.1,0.5072302987530841,0.8229614076905846,0.9632062100715244,0.6969346733668341
2,1.2,0,0.3,0.3,0.1,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.3,0.1,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.3,0.1,0.2776076861777675,0.7824458503754456,0.6978328137428431,0.7580402010050251
5,1.2,0,0.3,0.3,0.1,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0.3,0.1,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0.3,0.1,0.7850843556473502,0.8355225640129215,1.1558987366919486,0.7062311557788945
3,1.2,0,0.4,0.3,0.1,0.040054431569691205,0.7282213978178139,0.31556490408096227,0.8181909547738694
4,1.2,0,0.4,0.3,0.1,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0.3,0.1,2.0833333333333335,0.830513059632525,1.227932451730439,0.678643216080402
1,1.2,0,0.3,0,0.2,0.5072302987530841,0.8229614076905846,0.9632062100715244,0.6969346733668341
2,1.2,0,0.3,0,0.2,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0,0.2,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0,0.2,0.2776079824309255,0.7824460595502343,0.6978323387966043,0.7580402010050251
5,1.2,0,0.3,0,0.2,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0,0.2,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0,0.2,0.7850843556447112,0.8355225640116074,1.1558987366937168,0.7062311557788945
3,1.2,0,0.4,0,0.2,0.04005462451942011,0.7282216166146382,0.3155644534296136,0.8181909547738694
4,1.2,0,0.4,0,0.2,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0,0.2,2.0833333333333335,0.830513059632525,1.227932451730439,0.678643216080402
1,1.2,0,0.3,0.1,0.2,0.5072302987530841,0.8229614076905846,0.9632062100715244,0.6969346733668341
2,1.2,0,0.3,0.1,0.2,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.1,0.2,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.1,0.2,0.2776079824309255,0.7824460595502343,0.6978323387966043,0.7580402010050251
5,1.2,0,0.3,0.1,0.2,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0.1,0.2,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0.1,0.2,0.7850843556447112,0.8355225640116074,1.1558987366937168,0.7062311557788945
3,1.2,0,0.4,0.1,0.2,0.04005462451942011,0.7282216166146382,0.3155644534296136,0.8181909547738694
4,1.2,0,0.4,0.1,0.2,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0.1,0.2,2.0833333333333335,0.8305130596325249,1.2279324517304393,0.678643216080402
1,1.2,0,0.3,0.2,0.2,0.5072302987530841,0.8229614076905846,0.9632062100715244,0.6969346733668341
2,1.2,0,0.3,0.2,0.2,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.2,0.2,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.2,0.2,0.2776079824309255,0.7824460595502343,0.6978323387966043,0.7580402010050251
5,1.2,0,0.3,0.2,0.2,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0.2,0.2,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0.2,0.2,0.7850843556447112,0.8355225640116074,1.1558987366937168,0.7062311557788945
3,1.2,0,0.4,0.2,0.2,0.04005462451942011,0.7282216166146382,0.3155644534296136,0.8181909547738694
4,1.2,0,0.4,0.2,0.2,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0.2,0.2,2.0833333333333335,0.830513059632525,1.227932451730439,0.678643216080402
1,1.2,0,0.3,0.3,0.2,0.5072302987530841,0.8229614076905846,0.9632062100715244,0.6969346733668341
2,1.2,0,0.3,0.3,0.2,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.3,0.2,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.3,0.2,0.2776079824309255,0.7824460595502343,0.6978323387966043,0.7580402010050251
5,1.2,0,0.3,0.3,0.2,1.0058853681393398,0.7915694567659262,0.8448492756167238,0.7121105527638191
1,1.2,0,0.4,0.3,0.2,0.40374641910123427,0.7943744620426157,0.7838640956548799,0.7498994974874372
2,1.2,0,0.4,0.3,0.2,0.7850843556473505,0.8355225640129216,1.1558987366919486,0.7062311557788945
3,1.2,0,0.4,0.3,0.2,0.040054624519420115,0.7282216166146382,0.3155644534296136,0.8181909547738694
4,1.2,0,0.4,0.3,0.2,0.1866741544075918,0.7663898797627476,0.6917981326339991,0.7628643216080402
5,1.2,0,0.4,0.3,0.2,2.0833333333333335,0.830513059632525,1.2279324517304393,0.678643216080402
1,1.2,0,0.3,0,0.3,0.5072302987530842,0.8229614076905846,0.9632062100715242,0.6969346733668341
2,1.2,0,0.3,0,0.3,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0,0.3,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0,0.3,0.2776066615218447,0.7824468289992356,0.697829115979037,0.7580402010050251
5,1.2,0,0.3,0,0.3,1.005889866115855,0.7915727087961155,0.8448385265023702,0.7121105527638191
1,1.2,0,0.4,0,0.3,0.40374641910409786,0.7943744620456099,0.7838640956548554,0.7498994974874372
2,1.2,0,0.4,0,0.3,0.7850843556473502,0.8355225640129215,1.1558987366919486,0.7062311557788945
3,1.2,0,0.4,0,0.3,0.04005339068291536,0.7282234459660117,0.3155542854645353,0.8181909547738694
4,1.2,0,0.4,0,0.3,0.18667161689811573,0.7663874938761561,0.6918036643156991,0.7628643216080402
5,1.2,0,0.4,0,0.3,2.0833333333333335,0.8305130596325249,1.2279324517304393,0.678643216080402
1,1.2,0,0.3,0.1,0.3,0.5072302987530842,0.8229614076905846,0.9632062100715242,0.6969346733668341
2,1.2,0,0.3,0.1,0.3,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.1,0.3,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.1,0.3,0.2776066615218447,0.7824468289992356,0.697829115979037,0.7580402010050251
5,1.2,0,0.3,0.1,0.3,1.005889866115855,0.7915727087961155,0.8448385265023702,0.7121105527638191
1,1.2,0,0.4,0.1,0.3,0.40374641910409786,0.7943744620456099,0.7838640956548554,0.7498994974874372
2,1.2,0,0.4,0.1,0.3,0.7850843556473502,0.8355225640129215,1.1558987366919486,0.7062311557788945
3,1.2,0,0.4,0.1,0.3,0.04005339068291532,0.7282234459660117,0.31555428546453523,0.8181909547738694
4,1.2,0,0.4,0.1,0.3,0.18667161689811573,0.7663874938761561,0.6918036643156991,0.7628643216080402
5,1.2,0,0.4,0.1,0.3,2.0833333333333335,0.830513059632525,1.227932451730439,0.678643216080402
1,1.2,0,0.3,0.2,0.3,0.5072302987530842,0.8229614076905846,0.9632062100715242,0.6969346733668341
2,1.2,0,0.3,0.2,0.3,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.2,0.3,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.2,0.3,0.2776066615218447,0.7824468289992356,0.697829115979037,0.7580402010050251
5,1.2,0,0.3,0.2,0.3,1.005889866115855,0.7915727087961155,0.8448385265023702,0.7121105527638191
1,1.2,0,0.4,0.2,0.3,0.40374641910409786,0.7943744620456099,0.7838640956548554,0.7498994974874372
2,1.2,0,0.4,0.2,0.3,0.7850843556473505,0.8355225640129216,1.1558987366919486,0.7062311557788945
3,1.2,0,0.4,0.2,0.3,0.04005339068291534,0.7282234459660117,0.31555428546453523,0.8181909547738694
4,1.2,0,0.4,0.2,0.3,0.18667161689811573,0.7663874938761561,0.6918036643156991,0.7628643216080402
5,1.2,0,0.4,0.2,0.3,2.0833333333333335,0.830513059632525,1.2279324517304393,0.678643216080402
1,1.2,0,0.3,0.3,0.3,0.5072302987530842,0.8229614076905846,0.9632062100715242,0.6969346733668341
2,1.2,0,0.3,0.3,0.3,1.4750412830851463,0.8488576759851859,1.3109461930159942,0.6851758793969849
3,1.2,0,0.3,0.3,0.3,0.6324490373244935,0.784237210281349,1.0455057128213265,0.7247738693467337
4,1.2,0,0.3,0.3,0.3,0.2776066615218447,0.7824468289992356,0.697829115979037,0.7580402010050251
5,1.2,0,0.3,0.3,0.3,1.005889866115855,0.7915727087961155,0.8448385265023702,0.7121105527638191
1,1.2,0,0.4,0.3,0.3,0.40374641910409786,0.7943744620456099,0.7838640956548554,0.7498994974874372
2,1.2,0,0.4,0.3,0.3,0.7850843556473502,0.8355225640129215,1.1558987366919486,0.7062311557788945
3,1.2,0,0.4,0.3,0.3,0.04005339068291539,0.7282234459660117,0.31555428546453534,0.8181909547738694
4,1.2,0,0.4,0.3,0.3,0.18667161689811573,0.7663874938761561,0.6918036643156991,0.7628643216080402
5,1.2,0,0.4,0.3,0.3,2.0833333333333335,0.830513059632525,1.2279324517304393,0.678643216080402
1,2.4,0,0.3,0,0,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0,0,0.6215240896477946,0.7962282789411108,0.8547313192169568,0.7201507537688442
3,2.4,0,0.3,0,0,1.43010146898588,0.8338731968293689,1.8604121044649535,0.6249748743718593
4,2.4,0,0.3,0,0,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0,0,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0,0,1.6190505789554823,0.8149712345501815,1.3076826109709239,0.6505025125628141
4,2.4,0,0.4,0,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0.1,0,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0.1,0,0.6215240896477948,0.7962282789411108,0.8547313192169568,0.7201507537688442
3,2.4,0,0.3,0.1,0,1.43010146898588,0.8338731968293689,1.8604121044649538,0.6249748743718593
4,2.4,0,0.3,0.1,0,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0.1,0,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0.1,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0.1,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0.1,0,1.6190505789554714,0.8149712345501794,1.3076826109709228,0.6505025125628141
4,2.4,0,0.4,0.1,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0.1,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0.2,0,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0.2,0,0.6215240896477948,0.7962282789411108,0.8547313192169568,0.7201507537688442
3,2.4,0,0.3,0.2,0,1.43010146898588,0.8338731968293689,1.860412104464954,0.6249748743718593
4,2.4,0,0.3,0.2,0,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0.2,0,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0.2,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0.2,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0.2,0,1.6190505789554663,0.8149712345501783,1.3076826109709225,0.6505025125628141
4,2.4,0,0.4,0.2,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0.2,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0.3,0,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0.3,0,0.6215240896477946,0.7962282789411108,0.8547313192169568,0.7201507537688442
3,2.4,0,0.3,0.3,0,1.4301014689858798,0.8338731968293689,1.8604121044649538,0.6249748743718593
4,2.4,0,0.3,0.3,0,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0.3,0,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0.3,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0.3,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0.3,0,1.6190505789554743,0.81497123455018,1.3076826109709232,0.6505025125628141
4,2.4,0,0.4,0.3,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0.3,0,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0,0.1,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0,0.1,0.6215240896477947,0.7962282789411108,0.8547313192169567,0.7201507537688442
3,2.4,0,0.3,0,0.1,1.43010146898588,0.8338731968293689,1.8604121044649538,0.6249748743718593
4,2.4,0,0.3,0,0.1,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0,0.1,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0,0.1,1.6190505789554719,0.8149712345501795,1.3076826109709228,0.6505025125628141
4,2.4,0,0.4,0,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0.1,0.1,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0.1,0.1,0.6215240896477947,0.7962282789411109,0.8547313192169566,0.7201507537688442
3,2.4,0,0.3,0.1,0.1,1.43010146898588,0.8338731968293689,1.860412104464954,0.6249748743718593
4,2.4,0,0.3,0.1,0.1,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0.1,0.1,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0.1,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0.1,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0.1,0.1,1.6190505789554714,0.8149712345501793,1.307682610970923,0.6505025125628141
4,2.4,0,0.4,0.1,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0.1,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0.2,0.1,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0.2,0.1,0.6215240896477948,0.7962282789411109,0.8547313192169567,0.7201507537688442
3,2.4,0,0.3,0.2,0.1,1.4301014689858798,0.8338731968293689,1.8604121044649538,0.6249748743718593
4,2.4,0,0.3,0.2,0.1,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0.2,0.1,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0.2,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0.2,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0.2,0.1,1.6190505789554663,0.8149712345501783,1.3076826109709223,0.6505025125628141
4,2.4,0,0.4,0.2,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0.2,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0.3,0.1,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0.3,0.1,0.6215240896477948,0.7962282789411109,0.8547313192169567,0.7201507537688442
3,2.4,0,0.3,0.3,0.1,1.4301014689858802,0.833873196829369,1.8604121044649538,0.6249748743718593
4,2.4,0,0.3,0.3,0.1,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0.3,0.1,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0.3,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0.3,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0.3,0.1,1.6190505789554743,0.81497123455018,1.3076826109709232,0.6505025125628141
4,2.4,0,0.4,0.3,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0.3,0.1,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0,0.2,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0,0.2,0.6215215135887312,0.7962287396922506,0.8547301947796802,0.7201507537688442
3,2.4,0,0.3,0,0.2,1.43010146898588,0.8338731968293689,1.860412104464954,0.6249748743718593
4,2.4,0,0.3,0,0.2,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0,0.2,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0,0.2,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0,0.2,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0,0.2,1.619050578955471,0.8149712345501791,1.3076826109709228,0.6505025125628141
4,2.4,0,0.4,0,0.2,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
5,2.4,0,0.4,0,0.2,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
1,2.4,0,0.3,0.1,0.2,1.605013694872271,0.8335989120225172,2.4668841350578665,0.6188442211055276
2,2.4,0,0.3,0.1,0.2,0.621521513588731,0.7962287396922506,0.8547301947796803,0.7201507537688442
3,2.4,0,0.3,0.1,0.2,1.4301014689858798,0.8338731968293689,1.8604121044649538,0.6249748743718593
4,2.4,0,0.3,0.1,0.2,0.7819351764159528,0.8020956288288312,1.8222668381114473,0.6596482412060302
5,2.4,0,0.3,0.1,0.2,1.2257288450116064,0.8791377340127853,1.590766509716669,0.6839698492462312
1,2.4,0,0.4,0.1,0.2,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
2,2.4,0,0.4,0.1,0.2,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
3,2.4,0,0.4,0.1,0.2,1.6190505789554663,0.8149712345501783,1.3076826109709225,0.6505025125628141
4,2.4,0,0.4,0.1,0.2,1.8333333333333333,0.25,22.29412118534926,0.24623115577889448
