dt_seed,q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
9,9,1.2,1,0.3,0.1,1,0.381633142,0.691192429,0.39865017,0.679648241
9,10,1.2,1,0.3,0.1,1,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,0.2,1,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,0.2,1,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,0.2,1,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,0.2,1,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,0.2,1,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,0.2,1,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,0.2,1,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,0.2,1,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,0.2,1,0.381633142,0.691192429,0.39865017,0.679648241
9,10,1.2,1,0.3,0.2,1,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,0.5,1,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,0.5,1,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,0.5,1,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,0.5,1,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,0.5,1,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,0.5,1,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,0.5,1,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,0.5,1,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,0.5,1,0.381633142,0.691192429,0.39865017,0.679648241
9,10,1.2,1,0.3,0.5,1,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,0.1,2,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,0.1,2,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,0.1,2,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,0.1,2,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,0.1,2,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,0.1,2,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,0.1,2,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,0.1,2,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,0.1,2,0.381633142,0.691192429,0.39865017,0.679648241
9,10,1.2,1,0.3,0.1,2,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,0.2,2,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,0.2,2,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,0.2,2,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,0.2,2,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,0.2,2,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,0.2,2,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,0.2,2,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,0.2,2,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,0.2,2,0.381633142,0.691192429,0.39865017,0.679648241
9,10,1.2,1,0.3,0.2,2,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,0.5,2,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,0.5,2,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,0.5,2,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,0.5,2,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,0.5,2,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,0.5,2,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,0.5,2,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,0.5,2,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,0.5,2,0.381633142,0.691192429,0.39865017,0.679648241
9,10,1.2,1,0.3,0.5,2,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,1,2,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,1,2,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,1,2,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,1,2,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,1,2,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,1,2,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,1,2,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,1,2,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,1,2,0.381633142,0.691192429,0.39865017,0.679648241
9,10,1.2,1,0.3,1,2,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,0.1,4,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,0.1,4,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,0.1,4,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,0.1,4,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,0.1,4,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,0.1,4,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,0.1,4,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,0.1,4,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,0.1,4,0.230201493,0.729277976,0.666461166,0.69040201
9,10,1.2,1,0.3,0.1,4,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,0.2,4,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,0.2,4,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,0.2,4,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,0.2,4,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,0.2,4,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,0.2,4,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,0.2,4,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,0.2,4,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,0.2,4,0.230201493,0.729277976,0.666461166,0.69040201
9,10,1.2,1,0.3,0.2,4,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,0.5,4,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,0.5,4,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,0.5,4,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,0.5,4,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,0.5,4,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,0.5,4,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,0.5,4,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,0.5,4,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,0.5,4,0.230201493,0.729277976,0.666461166,0.69040201
9,10,1.2,1,0.3,0.5,4,0.568181818,0.700344118,0.261395356,0.638743719
9,1,1.2,1,0.3,1,4,0.46165181,0.679297211,0.307953327,0.640351759
9,2,1.2,1,0.3,1,4,0.568181818,0.680965795,0.225878038,0.663969849
9,3,1.2,1,0.3,1,4,0.531045199,0.648929798,0.229739709,0.659899497
9,4,1.2,1,0.3,1,4,0.568181818,0.695632864,0.268856308,0.625376884
9,5,1.2,1,0.3,1,4,0.568181818,0.709004595,0.319297216,0.640954774
9,6,1.2,1,0.3,1,4,0.568181818,0.706253607,0.241409043,0.657437186
9,7,1.2,1,0.3,1,4,0.568181818,0.71899171,0.276858551,0.616633166
9,8,1.2,1,0.3,1,4,0.568181818,0.892565384,0.975670366,0.625125628
9,9,1.2,1,0.3,1,4,0.230201493,0.729277976,0.666461166,0.69040201
9,10,1.2,1,0.3,1,4,0.568181818,0.700344118,0.261395356,0.638743719
19,999,999,999,999,999,999,0.564334559,999,999,0.653919598
19,999,999,999,999,999,999,0.568181818,999,999,0.634070352
19,999,999,999,999,999,999,0.568181818,999,999,0.646331658
19,999,999,999,999,999,999,0.5267672,999,999,0.657738693
19,999,999,999,999,999,999,0.568181818,999,999,0.651457286
19,999,999,999,999,999,999,0.415870191,999,999,0.658542714
19,999,999,999,999,999,999,0.509230608,999,999,0.63919598
19,999,999,999,999,999,999,0.555125368,999,999,0.644874372
19,999,999,999,999,999,999,0.568181818,999,999,0.648291457
19,999,999,999,999,999,999,0.568181818,0.357350206,111,0.623668342
19,1,1.2,0.5,0.3,0.1,1,0.470431161,0.717537556,0.385533066,0.664773869
19,2,1.2,0.5,0.3,0.1,1,0.568181818,0.688619012,0.272901035,0.647386935
19,3,1.2,0.5,0.3,0.1,1,0.521406405,0.694226722,0.384036419,0.644673367
19,4,1.2,0.5,0.3,0.1,1,0.410593882,0.715443102,0.331723603,0.623366834
19,5,1.2,0.5,0.3,0.1,1,0.568181818,0.710996078,0.346584374,0.637638191
19,6,1.2,0.5,0.3,0.1,1,0.262932294,0.702685346,0.316786219,0.640351759
19,7,1.2,0.5,0.3,0.1,1,0.427281436,0.664734742,0.316549261,0.659547739
19,8,1.2,0.5,0.3,0.1,1,0.449472438,0.663008477,0.375734857,0.639949749
19,9,1.2,0.5,0.3,0.1,1,0.568181818,0.687448734,0.258568513,0.640753769
19,10,1.2,0.5,0.3,0.1,1,0.568181818,0.870282004,0.818247532,0.629899497
19,1,1.2,0.5,0.3,0.2,1,0.470431161,0.717537556,0.385533066,0.664773869
19,2,1.2,0.5,0.3,0.2,1,0.568181818,0.688619012,0.272901035,0.647386935
19,3,1.2,0.5,0.3,0.2,1,0.521406405,0.694226722,0.384036419,0.644673367
19,4,1.2,0.5,0.3,0.2,1,0.410593882,0.715443102,0.331723603,0.623366834
19,5,1.2,0.5,0.3,0.2,1,0.568181818,0.710996078,0.346584374,0.637638191
19,6,1.2,0.5,0.3,0.2,1,0.262932294,0.702685346,0.316786219,0.640351759
19,7,1.2,0.5,0.3,0.2,1,0.427281436,0.664734742,0.316549261,0.659547739
19,8,1.2,0.5,0.3,0.2,1,0.449472438,0.663008477,0.375734857,0.639949749
19,9,1.2,0.5,0.3,0.2,1,0.568181818,0.687448734,0.258568513,0.640753769
19,10,1.2,0.5,0.3,0.2,1,0.568181818,0.870282004,0.818247532,0.629899497
19,1,1.2,0.5,0.3,0.5,1,0.470431161,0.717537556,0.385533066,0.664773869
19,2,1.2,0.5,0.3,0.5,1,0.568181818,0.688619012,0.272901035,0.647386935
19,3,1.2,0.5,0.3,0.5,1,0.521406405,0.694226722,0.384036419,0.644673367
19,4,1.2,0.5,0.3,0.5,1,0.410593882,0.715443102,0.331723603,0.623366834
19,5,1.2,0.5,0.3,0.5,1,0.568181818,0.710996078,0.346584374,0.637638191
19,6,1.2,0.5,0.3,0.5,1,0.262932294,0.702685346,0.316786219,0.640351759
19,7,1.2,0.5,0.3,0.5,1,0.427281436,0.664734742,0.316549261,0.659547739
19,8,1.2,0.5,0.3,0.5,1,0.449472438,0.663008477,0.375734857,0.639949749
19,9,1.2,0.5,0.3,0.5,1,0.568181818,0.687448734,0.258568513,0.640753769
19,10,1.2,0.5,0.3,0.5,1,0.568181818,0.870282004,0.818247532,0.629899497
19,1,1.2,0.5,0.3,0.1,2,0.470431161,0.717537556,0.385533066,0.664773869
19,2,1.2,0.5,0.3,0.1,2,0.568181818,0.688619012,0.272901035,0.647386935
19,3,1.2,0.5,0.3,0.1,2,0.521406405,0.694226722,0.384036419,0.644673367
19,4,1.2,0.5,0.3,0.1,2,0.410593882,0.715443102,0.331723603,0.623366834
19,5,1.2,0.5,0.3,0.1,2,0.568181818,0.710996078,0.346584374,0.637638191
19,6,1.2,0.5,0.3,0.1,2,0.262932294,0.702685346,0.316786219,0.640351759
19,7,1.2,0.5,0.3,0.1,2,0.427281436,0.664734742,0.316549261,0.659547739
19,8,1.2,0.5,0.3,0.1,2,0.449472438,0.663008477,0.375734857,0.639949749
19,9,1.2,0.5,0.3,0.1,2,0.568181818,0.687448734,0.258568513,0.640753769
19,10,1.2,0.5,0.3,0.1,2,0.568181818,0.870282004,0.818247532,0.629899497
19,1,1.2,0.5,0.3,0.2,2,0.470431161,0.717537556,0.385533066,0.664773869
19,2,1.2,0.5,0.3,0.2,2,0.568181818,0.688619012,0.272901035,0.647386935
19,3,1.2,0.5,0.3,0.2,2,0.521406405,0.694226722,0.384036419,0.644673367
19,4,1.2,0.5,0.3,0.2,2,0.410593882,0.715443102,0.331723603,0.623366834
19,5,1.2,0.5,0.3,0.2,2,0.568181818,0.710996078,0.346584374,0.637638191
19,6,1.2,0.5,0.3,0.2,2,0.262932294,0.702685346,0.316786219,0.640351759
19,7,1.2,0.5,0.3,0.2,2,0.427281436,0.664734742,0.316549261,0.659547739
19,8,1.2,0.5,0.3,0.2,2,0.449472438,0.663008477,0.375734857,0.639949749
19,9,1.2,0.5,0.3,0.2,2,0.568181818,0.687448734,0.258568513,0.640753769
19,10,1.2,0.5,0.3,0.2,2,0.568181818,0.870282004,0.818247532,0.629899497
19,1,1.2,0.5,0.3,0.5,2,0.470431161,0.717537556,0.385533066,0.664773869
19,2,1.2,0.5,0.3,0.5,2,0.568181818,0.688619012,0.272901035,0.647386935
19,3,1.2,0.5,0.3,0.5,2,0.521406405,0.694226722,0.384036419,0.644673367
19,4,1.2,0.5,0.3,0.5,2,0.410593882,0.715443102,0.331723603,0.623366834
19,5,1.2,0.5,0.3,0.5,2,0.568181818,0.710996078,0.346584374,0.637638191
19,6,1.2,0.5,0.3,0.5,2,0.262932294,0.702685346,0.316786219,0.640351759
19,7,1.2,0.5,0.3,0.5,2,0.427281436,0.664734742,0.316549261,0.659547739
19,8,1.2,0.5,0.3,0.5,2,0.449472438,0.663008477,0.375734857,0.639949749
19,9,1.2,0.5,0.3,0.5,2,0.568181818,0.687448734,0.258568513,0.640753769
19,10,1.2,0.5,0.3,0.5,2,0.568181818,0.870282004,0.818247532,0.629899497
19,1,1.2,0.5,0.3,1,2,0.470431161,0.717537556,0.385533066,0.664773869
19,2,1.2,0.5,0.3,1,2,0.568181818,0.688619012,0.272901035,0.647386935
19,3,1.2,0.5,0.3,1,2,0.521406405,0.694226722,0.384036419,0.644673367
19,4,1.2,0.5,0.3,1,2,0.410593882,0.715443102,0.331723603,0.623366834
19,5,1.2,0.5,0.3,1,2,0.568181818,0.710996078,0.346584374,0.637638191
19,6,1.2,0.5,0.3,1,2,0.262932294,0.702685346,0.316786219,0.640351759
19,7,1.2,0.5,0.3,1,2,0.427281436,0.664734742,0.316549261,0.659547739
19,8,1.2,0.5,0.3,1,2,0.449472438,0.663008477,0.375734857,0.639949749
19,9,1.2,0.5,0.3,1,2,0.568181818,0.687448734,0.258568513,0.640753769
19,10,1.2,0.5,0.3,1,2,0.568181818,0.870282004,0.818247532,0.629899497
19,1,1.2,0.5,0.3,0.1,4,0.340046875,0.721987982,0.364017064,0.760351759
19,2,1.2,0.5,0.3,0.1,4,0.568181818,0.688619012,0.272901035,0.647386935
19,3,1.2,0.5,0.3,0.1,4,0.521406405,0.694226722,0.384036419,0.644673367
19,4,1.2,0.5,0.3,0.1,4,0.257207864,0.823804276,1.01603137,0.688994975
19,5,1.2,0.5,0.3,0.1,4,0.403140957,0.783148462,0.89243513,0.685075377
19,6,1.2,0.5,0.3,0.1,4,9.80E-04,0.718576578,0.205634101,0.801256281
