dt_seed,q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
9,1,1.2,1,0.3,0.2,1,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,0.2,1,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,0.2,1,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,0.2,1,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,0.2,1,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,0.2,1,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,0.2,1,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,0.2,1,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,0.2,1,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,0.2,1,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,0.5,1,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,0.5,1,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,0.5,1,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,0.5,1,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,0.5,1,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,0.5,1,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,0.5,1,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,0.5,1,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,0.5,1,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,0.5,1,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,0.1,2,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,0.1,2,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,0.1,2,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,0.1,2,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,0.1,2,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,0.1,2,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,0.1,2,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,0.1,2,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,0.1,2,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,0.1,2,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,0.2,2,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,0.2,2,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,0.2,2,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,0.2,2,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,0.2,2,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,0.2,2,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,0.2,2,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,0.2,2,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,0.2,2,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,0.2,2,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,0.5,2,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,0.5,2,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,0.5,2,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,0.5,2,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,0.5,2,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,0.5,2,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,0.5,2,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,0.5,2,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,0.5,2,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,0.5,2,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,1,2,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,1,2,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,1,2,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,1,2,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,1,2,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,1,2,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,1,2,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,1,2,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,1,2,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,1,2,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,0.1,4,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,0.1,4,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,0.1,4,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,0.1,4,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,0.1,4,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,0.1,4,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,0.1,4,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,0.1,4,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,0.1,4,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,0.1,4,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,0.2,4,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,0.2,4,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,0.2,4,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,0.2,4,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,0.2,4,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,0.2,4,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,0.2,4,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,0.2,4,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,0.2,4,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,0.2,4,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,0.5,4,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,0.5,4,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,0.5,4,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,0.5,4,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,0.5,4,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,0.5,4,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,0.5,4,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,0.5,4,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,0.5,4,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,0.5,4,0.5,0.82376283,1.027342573,0.633517588
9,1,1.2,1,0.3,1,4,0.5,0.868926452,1.157479061,0.620753769
9,2,1.2,1,0.3,1,4,0.5,0.882758725,1.003093446,0.620552764
9,3,1.2,1,0.3,1,4,0.5,0.876337914,0.565044043,0.621959799
9,4,1.2,1,0.3,1,4,0.5,0.864878819,1.295829055,0.610703518
9,5,1.2,1,0.3,1,4,0.5,0.865765685,0.848188209,0.623266332
9,6,1.2,1,0.3,1,4,0.5,0.875231686,1.151053094,0.634221106
9,7,1.2,1,0.3,1,4,0.5,0.873178902,1.048950488,0.630351759
9,8,1.2,1,0.3,1,4,0.5,0.853909286,0.721563131,0.625025126
9,9,1.2,1,0.3,1,4,0.5,0.87627226,0.909818487,0.619497487
9,10,1.2,1,0.3,1,4,0.5,0.82376283,1.027342573,0.633517588
19,999,999,999,999,999,999,0.5,0.360221401,111,0.630703518
19,999,999,999,999,999,999,0.5,0.359186039,111,0.623668342
19,999,999,999,999,999,999,0.5,0.360811613,111,0.629045226
19,999,999,999,999,999,999,0.5,0.355143302,111,0.628844221
19,999,999,999,999,999,999,0.5,0.356324163,111,0.622261307
19,999,999,999,999,999,999,0.5,0.359422089,111,0.630100503
19,999,999,999,999,999,999,0.5,0.353157827,111,0.628894472
19,999,999,999,999,999,999,0.5,0.360941046,111,0.62638191
19,999,999,999,999,999,999,0.5,0.349067037,111,0.625477387
19,999,999,999,999,999,999,0.5,0.357350206,111,0.623668342
19,1,1.2,0.5,0.3,0.1,1,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,0.1,1,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,0.1,1,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,0.1,1,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,0.1,1,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,0.1,1,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,0.1,1,0.5,0.872295592,0.860568677,0.627386935
19,8,1.2,0.5,0.3,0.1,1,0.5,0.86404284,0.83863943,0.625678392
19,9,1.2,0.5,0.3,0.1,1,0.5,0.854464464,0.720314997,0.624371859
19,10,1.2,0.5,0.3,0.1,1,0.5,0.852096202,0.712853895,0.617537688
19,1,1.2,0.5,0.3,0.2,1,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,0.2,1,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,0.2,1,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,0.2,1,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,0.2,1,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,0.2,1,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,0.2,1,0.5,0.872295592,0.860568677,0.627386935
19,8,1.2,0.5,0.3,0.2,1,0.5,0.86404284,0.83863943,0.625678392
19,9,1.2,0.5,0.3,0.2,1,0.5,0.854464464,0.720314997,0.624371859
19,10,1.2,0.5,0.3,0.2,1,0.5,0.852096202,0.712853895,0.617537688
19,1,1.2,0.5,0.3,0.5,1,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,0.5,1,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,0.5,1,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,0.5,1,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,0.5,1,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,0.5,1,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,0.5,1,0.5,0.872295592,0.860568677,0.627386935
19,8,1.2,0.5,0.3,0.5,1,0.5,0.86404284,0.83863943,0.625678392
19,9,1.2,0.5,0.3,0.5,1,0.5,0.854464464,0.720314997,0.624371859
19,10,1.2,0.5,0.3,0.5,1,0.5,0.852096202,0.712853895,0.617537688
19,1,1.2,0.5,0.3,0.1,2,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,0.1,2,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,0.1,2,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,0.1,2,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,0.1,2,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,0.1,2,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,0.1,2,0.5,0.872295592,0.860568677,0.627386935
19,8,1.2,0.5,0.3,0.1,2,0.5,0.86404284,0.83863943,0.625678392
19,9,1.2,0.5,0.3,0.1,2,0.5,0.854464464,0.720314997,0.624371859
19,10,1.2,0.5,0.3,0.1,2,0.5,0.852096202,0.712853895,0.617537688
19,1,1.2,0.5,0.3,0.2,2,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,0.2,2,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,0.2,2,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,0.2,2,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,0.2,2,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,0.2,2,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,0.2,2,0.5,0.872295592,0.860568677,0.627386935
19,8,1.2,0.5,0.3,0.2,2,0.5,0.86404284,0.83863943,0.625678392
19,9,1.2,0.5,0.3,0.2,2,0.5,0.854464464,0.720314997,0.624371859
19,10,1.2,0.5,0.3,0.2,2,0.5,0.852096202,0.712853895,0.617537688
19,1,1.2,0.5,0.3,0.5,2,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,0.5,2,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,0.5,2,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,0.5,2,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,0.5,2,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,0.5,2,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,0.5,2,0.5,0.872295592,0.860568677,0.627386935
19,8,1.2,0.5,0.3,0.5,2,0.5,0.86404284,0.83863943,0.625678392
19,9,1.2,0.5,0.3,0.5,2,0.5,0.854464464,0.720314997,0.624371859
19,10,1.2,0.5,0.3,0.5,2,0.5,0.852096202,0.712853895,0.617537688
19,1,1.2,0.5,0.3,1,2,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,1,2,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,1,2,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,1,2,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,1,2,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,1,2,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,1,2,0.5,0.872295592,0.860568677,0.627386935
19,8,1.2,0.5,0.3,1,2,0.5,0.86404284,0.83863943,0.625678392
19,9,1.2,0.5,0.3,1,2,0.5,0.854464464,0.720314997,0.624371859
19,10,1.2,0.5,0.3,1,2,0.5,0.852096202,0.712853895,0.617537688
19,1,1.2,0.5,0.3,0.1,4,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,0.1,4,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,0.1,4,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,0.1,4,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,0.1,4,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,0.1,4,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,0.1,4,0.5,0.872295592,0.860568677,0.627386935
19,8,1.2,0.5,0.3,0.1,4,0.5,0.86404284,0.83863943,0.625678392
19,9,1.2,0.5,0.3,0.1,4,0.5,0.854464464,0.720314997,0.624371859
19,10,1.2,0.5,0.3,0.1,4,0.5,0.852096202,0.712853895,0.617537688
19,1,1.2,0.5,0.3,0.2,4,0.5,0.875660803,0.926467429,0.620050251
19,2,1.2,0.5,0.3,0.2,4,0.5,0.864391305,0.814936969,0.619246231
19,3,1.2,0.5,0.3,0.2,4,0.5,0.852552266,0.480743348,0.617537688
19,4,1.2,0.5,0.3,0.2,4,0.5,0.879007416,1.187655528,0.625125628
19,5,1.2,0.5,0.3,0.2,4,0.5,0.834272494,1.03669677,0.61120603
19,6,1.2,0.5,0.3,0.2,4,0.5,0.829309872,0.63185722,0.622361809
19,7,1.2,0.5,0.3,0.2,4,0.5,0.872295592,0.860568677,0.627386935
