q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
1,1.2,0.6,0.3,5,1,0.16941476817049192,0.47922434222615407,1.7015847750838988,0.7028643216080402
1,1.2,0.6,0.3,0.1,2,0.05840237376860421,0.7495949914579725,0.3376268266668869,0.8279899497487437
1,1.2,0.6,0.3,0.2,2,0.05840237376860421,0.7495949914579725,0.3376268266668869,0.8279899497487437
1,1.2,0.6,0.3,0.5,2,0.05840237376860421,0.7495949914579725,0.3376268266668869,0.8279899497487437
1,1.2,0.6,0.3,1,2,0.05840237376860421,0.7495949914579725,0.3376268266668869,0.8279899497487437
1,1.2,0.6,0.3,5,2,0.16936224907401887,0.4848207981077719,1.7011500027908877,0.7022613065326633
1,1.2,0.6,0.3,0.1,5,0.05840237376860421,0.7495949914579725,0.3376268266668869,0.8279899497487437
1,1.2,0.6,0.3,0.2,5,0.05840237376860421,0.7495949914579725,0.3376268266668869,0.8279899497487437
1,1.2,0.6,0.3,0.5,5,0.05840237376860421,0.7495949914579725,0.3376268266668869,0.8279899497487437
1,1.2,0.6,0.3,1,5,0.05840237376860421,0.7495949914579725,0.3376268266668869,0.8279899497487437
1,1.2,0.6,0.3,5,5,0.16955184403729295,0.49452843055371726,1.7040510734026875,0.7006532663316583
1,1.2,0.6,0.3,0.1,10,1.3998964512725947,0.8305132011602437,3.2038745208211497,0.6599497487437186
1,1.2,0.6,0.3,0.2,10,1.3998964512725947,0.8305132011602437,3.2038745208211497,0.6599497487437186
1,1.2,0.6,0.3,0.5,10,1.3998964512725947,0.8305132011602437,3.2038745208211497,0.6599497487437186
1,1.2,0.6,0.3,1,10,1.3998964512725947,0.8305132011602437,3.2038745208211497,0.6599497487437186
1,1.2,0.6,0.3,5,10,1.5683031442615871,0.7025035136323681,14.796090412747635,0.6915075376884422
1,1.2,0.9,0.3,0.1,1,0.02832197581060812,0.7546188758527543,0.19487472145611898,0.8441708542713567
1,1.2,0.9,0.3,0.2,1,0.02832197581060812,0.7546188758527543,0.19487472145611898,0.8441708542713567
1,1.2,0.9,0.3,0.5,1,0.02832197581060812,0.7546188758527543,0.19487472145611898,0.8441708542713567
1,1.2,0.9,0.3,1,1,0.02832197581060812,0.7546188758527543,0.19487472145611898,0.8441708542713567
1,1.2,0.9,0.3,5,1,0.1723748880128929,0.504038487442458,1.7292524615343414,0.6907035175879397
1,1.2,0.9,0.3,0.1,2,0.027347016035270334,0.7548924162170131,0.19223076670726602,0.8441708542713567
1,1.2,0.9,0.3,0.2,2,0.027347016035270334,0.7548924162170131,0.19223076670726602,0.8441708542713567
1,1.2,0.9,0.3,0.5,2,0.027347016035270334,0.7548924162170131,0.19223076670726602,0.8441708542713567
1,1.2,0.9,0.3,1,2,0.027347016035270334,0.7548924162170131,0.19223076670726602,0.8441708542713567
1,1.2,0.9,0.3,5,2,0.17237585305064965,0.4936342574147583,1.7304122498254255,0.6944723618090453
1,1.2,0.9,0.3,0.1,5,0.02734277131223153,0.7548872124505969,0.1922325302225033,0.8441708542713567
1,1.2,0.9,0.3,0.2,5,0.02734277131223153,0.7548872124505969,0.1922325302225033,0.8441708542713567
1,1.2,0.9,0.3,0.5,5,0.02734277131223153,0.7548872124505969,0.1922325302225033,0.8441708542713567
1,1.2,0.9,0.3,1,5,0.02734277131223153,0.7548872124505969,0.1922325302225033,0.8441708542713567
1,1.2,0.9,0.3,5,5,0.17237917531485514,0.5165287629547932,1.7292799300049297,0.6907035175879397
1,1.2,0.9,0.3,0.1,10,1.353941926704925,0.8255723089463697,2.469582555868994,0.6544221105527638
1,1.2,0.9,0.3,0.2,10,1.353941926704925,0.8255723089463697,2.469582555868994,0.6544221105527638
1,1.2,0.9,0.3,0.5,10,1.353941926704925,0.8255723089463697,2.469582555868994,0.6544221105527638
1,1.2,0.9,0.3,1,10,1.353941926704925,0.8255723089463697,2.469582555868994,0.6544221105527638
1,1.2,0.9,0.3,5,10,1.6371400863532874,0.6813181943966935,15.778637126575152,0.6862311557788945
1,1.2,1.2,0.3,0.1,1,0.030200992781058884,0.7514161459382318,0.20684093466665812,0.8437688442211055
1,1.2,1.2,0.3,0.2,1,0.030200992781058884,0.7514161459382318,0.20684093466665812,0.8437688442211055
1,1.2,1.2,0.3,0.5,1,0.030200992781058884,0.7514161459382318,0.20684093466665812,0.8437688442211055
1,1.2,1.2,0.3,1,1,0.030200992781058884,0.7514161459382318,0.20684093466665812,0.8437688442211055
1,1.2,1.2,0.3,5,1,0.1724452274972058,0.518186217541208,1.73005274173578,0.6907035175879397
1,1.2,1.2,0.3,0.1,2,0.027131646660393322,0.7535535456017585,0.19205897177007314,0.8438693467336683
1,1.2,1.2,0.3,0.2,2,0.027131646660393322,0.7535535456017585,0.19205897177007314,0.8438693467336683
1,1.2,1.2,0.3,0.5,2,0.027131646660393322,0.7535535456017585,0.19205897177007314,0.8438693467336683
1,1.2,1.2,0.3,1,2,0.027131646660393322,0.7535535456017585,0.19205897177007314,0.8438693467336683
1,1.2,1.2,0.3,5,2,0.17244794866037316,0.5032648903885727,1.730107788544606,0.6907035175879397
