q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
2,1.2,0,0.3,0,0.1,1.013113359879029,0.8303276369941663,1.0572595429910419,0.7071859296482412
3,1.2,0,0.3,0,0.1,0.6744974710985657,0.8070061075571783,0.8729179941854585,0.7553768844221106
4,1.2,0,0.3,0,0.1,0.27584792520563806,0.7962066528989676,0.5767191085728253,0.7999497487437186
5,1.2,0,0.3,0,0.1,1.4778101448116747,0.7961246227120669,0.7429640970058662,0.7521608040201005
1,1.2,0,0.4,0,0.1,0.9604112904821344,0.8142414177475202,1.0044561966509415,0.6947236180904522
2,1.2,0,0.4,0,0.1,1.2792671159241544,0.8650184781564966,1.0764864580632674,0.7063819095477387
3,1.2,0,0.4,0,0.1,0.27098001071666517,0.793862130364081,0.5372602542710362,0.8022110552763819
4,1.2,0,0.4,0,0.1,0.27584792521653345,0.7962066529215711,0.5767191085706399,0.7999497487437186
5,1.2,0,0.4,0,0.1,0.7701239451211569,0.8214366989433329,1.0897923508074372,0.7134170854271357
1,1.2,0,0.3,0.1,0.1,0.791538568306381,0.8166105772509967,0.6852497690189282,0.7290954773869347
2,1.2,0,0.3,0.1,0.1,1.013113359879029,0.8303276369941663,1.0572595429910419,0.7071859296482412
3,1.2,0,0.3,0.1,0.1,0.6744974710985657,0.8070061075571783,0.8729179941854585,0.7553768844221106
4,1.2,0,0.3,0.1,0.1,0.27584792520563806,0.7962066528989676,0.5767191085728253,0.7999497487437186
5,1.2,0,0.3,0.1,0.1,1.4778101448116747,0.7961246227120669,0.7429640970058662,0.7521608040201005
1,1.2,0,0.4,0.1,0.1,0.9604112904821344,0.8142414177475202,1.0044561966509415,0.6947236180904522
2,1.2,0,0.4,0.1,0.1,1.2792671159241544,0.8650184781564966,1.0764864580632674,0.7063819095477387
3,1.2,0,0.4,0.1,0.1,0.27098001071666517,0.793862130364081,0.5372602542710362,0.8022110552763819
4,1.2,0,0.4,0.1,0.1,0.27584792521653345,0.7962066529215711,0.5767191085706399,0.7999497487437186
5,1.2,0,0.4,0.1,0.1,0.7701239451211569,0.8214366989433329,1.0897923508074372,0.7134170854271357
1,1.2,0,0.3,0.2,0.1,0.791538568306381,0.8166105772509967,0.6852497690189282,0.7290954773869347
2,1.2,0,0.3,0.2,0.1,1.013113359879029,0.8303276369941663,1.0572595429910419,0.7071859296482412
3,1.2,0,0.3,0.2,0.1,0.6744974710985657,0.8070061075571783,0.8729179941854585,0.7553768844221106
4,1.2,0,0.3,0.2,0.1,0.27584792520563806,0.7962066528989676,0.5767191085728253,0.7999497487437186
5,1.2,0,0.3,0.2,0.1,1.4778101448116747,0.7961246227120669,0.7429640970058662,0.7521608040201005
1,1.2,0,0.4,0.2,0.1,0.9604112904821344,0.8142414177475202,1.0044561966509415,0.6947236180904522
2,1.2,0,0.4,0.2,0.1,1.2792671159241544,0.8650184781564966,1.0764864580632674,0.7063819095477387
3,1.2,0,0.4,0.2,0.1,0.27098001071666517,0.793862130364081,0.5372602542710362,0.8022110552763819
4,1.2,0,0.4,0.2,0.1,0.27584792521653345,0.7962066529215711,0.5767191085706399,0.7999497487437186
5,1.2,0,0.4,0.2,0.1,0.7701239450860182,0.821436698928557,1.0897923508259113,0.7134170854271357
1,1.2,0,0.3,0.3,0.1,0.791538568306381,0.8166105772509967,0.6852497690189282,0.7290954773869347
2,1.2,0,0.3,0.3,0.1,1.013113359879029,0.8303276369941663,1.0572595429910419,0.7071859296482412
3,1.2,0,0.3,0.3,0.1,0.6744974710985657,0.8070061075571783,0.8729179941854585,0.7553768844221106
4,1.2,0,0.3,0.3,0.1,0.27584792520563806,0.7962066528989676,0.5767191085728253,0.7999497487437186
5,1.2,0,0.3,0.3,0.1,1.4778101448116747,0.7961246227120669,0.7429640970058662,0.7521608040201005
1,1.2,0,0.4,0.3,0.1,0.9604112904821344,0.8142414177475202,1.0044561966509415,0.6947236180904522
2,1.2,0,0.4,0.3,0.1,1.2792671159241544,0.8650184781564966,1.0764864580632676,0.7063819095477387
3,1.2,0,0.4,0.3,0.1,0.2709800107166651,0.793862130364081,0.5372602542710361,0.8022110552763819
4,1.2,0,0.4,0.3,0.1,0.27584792521653345,0.7962066529215711,0.5767191085706399,0.7999497487437186
5,1.2,0,0.4,0.3,0.1,0.7701239450860183,0.821436698928557,1.0897923508259113,0.7134170854271357
1,1.2,0,0.3,0,0.2,0.791538568306381,0.8166105772509967,0.6852497690189282,0.7290954773869347
2,1.2,0,0.3,0,0.2,1.013113359879029,0.8303276369941663,1.0572595429910419,0.7071859296482412
3,1.2,0,0.3,0,0.2,0.674499945707379,0.8070065645539972,0.8729170187639798,0.7553768844221106
4,1.2,0,0.3,0,0.2,0.2758479252056225,0.7962066528989353,0.5767191085728284,0.7999497487437186
5,1.2,0,0.3,0,0.2,1.4778107860532999,0.7961248311020508,0.742963092100747,0.7521608040201005
1,1.2,0,0.4,0,0.2,0.9604112904821344,0.8142414177475202,1.0044561966509415,0.6947236180904522
2,1.2,0,0.4,0,0.2,1.2792671159241544,0.8650184781564966,1.0764864580632674,0.7063819095477387
3,1.2,0,0.4,0,0.2,0.2709793802659306,0.7938629312622459,0.5372577350730472,0.8022110552763819
4,1.2,0,0.4,0,0.2,0.2758479252165275,0.7962066529215589,0.5767191085706411,0.7999497487437186
5,1.2,0,0.4,0,0.2,0.7701239450860183,0.821436698928557,1.089792350825911,0.7134170854271357
1,1.2,0,0.3,0.1,0.2,0.791538568306381,0.8166105772509967,0.6852497690189282,0.7290954773869347
2,1.2,0,0.3,0.1,0.2,1.013113359879029,0.8303276369941663,1.0572595429910419,0.7071859296482412
3,1.2,0,0.3,0.1,0.2,0.674499945707379,0.8070065645539972,0.8729170187639798,0.7553768844221106
4,1.2,0,0.3,0.1,0.2,0.2758479252056225,0.7962066528989353,0.5767191085728284,0.7999497487437186
5,1.2,0,0.3,0.1,0.2,1.4778107860532999,0.7961248311020508,0.742963092100747,0.7521608040201005
1,1.2,0,0.4,0.1,0.2,0.9604112904821344,0.8142414177475202,1.0044561966509415,0.6947236180904522
2,1.2,0,0.4,0.1,0.2,1.2792671159241544,0.8650184781564966,1.0764864580632674,0.7063819095477387
3,1.2,0,0.4,0.1,0.2,0.2709793802659306,0.7938629312622459,0.5372577350730472,0.8022110552763819
4,1.2,0,0.4,0.1,0.2,0.2758479252165275,0.7962066529215589,0.5767191085706411,0.7999497487437186
5,1.2,0,0.4,0.1,0.2,0.7701239450860182,0.821436698928557,1.0897923508259113,0.7134170854271357
1,1.2,0,0.3,0.2,0.2,0.791538568306381,0.8166105772509967,0.6852497690189282,0.7290954773869347
2,1.2,0,0.3,0.2,0.2,1.013113359879029,0.8303276369941663,1.0572595429910419,0.7071859296482412
3,1.2,0,0.3,0.2,0.2,0.674499945707379,0.8070065645539972,0.8729170187639798,0.7553768844221106
4,1.2,0,0.3,0.2,0.2,0.2758479252056225,0.7962066528989353,0.5767191085728284,0.7999497487437186
5,1.2,0,0.3,0.2,0.2,1.4778107860532999,0.7961248311020508,0.742963092100747,0.7521608040201005
1,1.2,0,0.4,0.2,0.2,0.9604112904821344,0.8142414177475202,1.0044561966509415,0.6947236180904522
2,1.2,0,0.4,0.2,0.2,1.2792671159241544,0.8650184781564966,1.0764864580632674,0.7063819095477387
3,1.2,0,0.4,0.2,0.2,0.2709793802659306,0.7938629312622459,0.5372577350730472,0.8022110552763819
4,1.2,0,0.4,0.2,0.2,0.2758479252165275,0.7962066529215589,0.5767191085706411,0.7999497487437186
5,1.2,0,0.4,0.2,0.2,0.7701239450860183,0.821436698928557,1.0897923508259113,0.7134170854271357
1,1.2,0,0.3,0.3,0.2,0.791538568306381,0.8166105772509967,0.6852497690189282,0.7290954773869347
2,1.2,0,0.3,0.3,0.2,1.013113359879029,0.8303276369941663,1.0572595429910419,0.7071859296482412
3,1.2,0,0.3,0.3,0.2,0.674499945707379,0.8070065645539972,0.8729170187639798,0.7553768844221106
4,1.2,0,0.3,0.3,0.2,0.2758479252056225,0.7962066528989353,0.5767191085728284,0.7999497487437186
5,1.2,0,0.3,0.3,0.2,1.4778107860532999,0.7961248311020508,0.742963092100747,0.7521608040201005
1,1.2,0,0.4,0.3,0.2,0.9604112904821344,0.8142414177475202,1.0044561966509415,0.6947236180904522
2,1.2,0,0.4,0.3,0.2,1.279267115924154,0.8650184781564966,1.0764864580632676,0.7063819095477387
3,1.2,0,0.4,0.3,0.2,0.27097938026593066,0.7938629312622459,0.5372577350730473,0.8022110552763819
4,1.2,0,0.4,0.3,0.2,0.2758479252165275,0.7962066529215589,0.5767191085706411,0.7999497487437186
5,1.2,0,0.4,0.3,0.2,0.7701239450860182,0.821436698928557,1.089792350825911,0.7134170854271357
1,1.2,0,0.3,0,0.3,0.7915385683063806,0.8166105772509966,0.6852497690189283,0.7290954773869347
2,1.2,0,0.3,0,0.3,1.0131133598790283,0.830327636994167,1.057259542991039,0.7071859296482412
3,1.2,0,0.3,0,0.3,0.6745023602004019,0.8070072436580803,0.8729159320678863,0.7553768844221106
4,1.2,0,0.3,0,0.3,0.2758485659442749,0.7962059900025557,0.5767191943182254,0.7999497487437186
5,1.2,0,0.3,0,0.3,1.477811471203741,0.7961248574626352,0.742962973256371,0.7521608040201005
1,1.2,0,0.4,0,0.3,0.9604112905277412,0.8142414177487038,1.004456196620985,0.6947236180904522
2,1.2,0,0.4,0,0.3,1.279267115924154,0.8650184781564967,1.0764864580632674,0.7063819095477387
3,1.2,0,0.4,0,0.3,0.27097994548871124,0.7938630653504947,0.5372577146575102,0.8022110552763819
4,1.2,0,0.4,0,0.3,0.27584643292773803,0.7962100871058707,0.5767078003338187,0.7999497487437186
5,1.2,0,0.4,0,0.3,0.7701239450860182,0.821436698928557,1.0897923508259113,0.7134170854271357
1,1.2,0,0.3,0.1,0.3,0.7915385683063806,0.8166105772509966,0.6852497690189283,0.7290954773869347
2,1.2,0,0.3,0.1,0.3,1.0131133598790283,0.830327636994167,1.057259542991039,0.7071859296482412
3,1.2,0,0.3,0.1,0.3,0.6745023602004019,0.8070072436580803,0.8729159320678863,0.7553768844221106
4,1.2,0,0.3,0.1,0.3,0.2758485659442749,0.7962059900025557,0.5767191943182254,0.7999497487437186
5,1.2,0,0.3,0.1,0.3,1.477811471203741,0.7961248574626352,0.742962973256371,0.7521608040201005
1,1.2,0,0.4,0.1,0.3,0.9604112905277412,0.8142414177487038,1.004456196620985,0.6947236180904522
2,1.2,0,0.4,0.1,0.3,1.2792671159241544,0.8650184781564966,1.0764864580632676,0.7063819095477387
3,1.2,0,0.4,0.1,0.3,0.27097994548871124,0.7938630653504947,0.5372577146575102,0.8022110552763819
4,1.2,0,0.4,0.1,0.3,0.27584643292773803,0.7962100871058707,0.5767078003338187,0.7999497487437186
5,1.2,0,0.4,0.1,0.3,0.7701239450860183,0.821436698928557,1.0897923508259113,0.7134170854271357
1,1.2,0,0.3,0.2,0.3,0.7915385683063806,0.8166105772509966,0.6852497690189283,0.7290954773869347
2,1.2,0,0.3,0.2,0.3,1.0131133598790283,0.830327636994167,1.057259542991039,0.7071859296482412
3,1.2,0,0.3,0.2,0.3,0.6745023602004019,0.8070072436580803,0.8729159320678863,0.7553768844221106
4,1.2,0,0.3,0.2,0.3,0.2758485659442749,0.7962059900025557,0.5767191943182254,0.7999497487437186
5,1.2,0,0.3,0.2,0.3,1.477811471203741,0.7961248574626352,0.742962973256371,0.7521608040201005
1,1.2,0,0.4,0.2,0.3,0.9604112905277412,0.8142414177487038,1.004456196620985,0.6947236180904522
2,1.2,0,0.4,0.2,0.3,1.279267115924154,0.8650184781564966,1.0764864580632676,0.7063819095477387
3,1.2,0,0.4,0.2,0.3,0.2709799454887112,0.7938630653504947,0.5372577146575102,0.8022110552763819
4,1.2,0,0.4,0.2,0.3,0.27584643292773803,0.7962100871058707,0.5767078003338187,0.7999497487437186
5,1.2,0,0.4,0.2,0.3,0.7701239450860182,0.821436698928557,1.089792350825911,0.7134170854271357
1,1.2,0,0.3,0.3,0.3,0.7915385683063806,0.8166105772509966,0.6852497690189283,0.7290954773869347
2,1.2,0,0.3,0.3,0.3,1.0131133598790283,0.830327636994167,1.057259542991039,0.7071859296482412
3,1.2,0,0.3,0.3,0.3,0.6745023602004019,0.8070072436580803,0.8729159320678863,0.7553768844221106
4,1.2,0,0.3,0.3,0.3,0.2758485659442749,0.7962059900025557,0.5767191943182254,0.7999497487437186
5,1.2,0,0.3,0.3,0.3,1.477811471203741,0.7961248574626352,0.742962973256371,0.7521608040201005
1,1.2,0,0.4,0.3,0.3,0.9604112905277412,0.8142414177487038,1.004456196620985,0.6947236180904522
2,1.2,0,0.4,0.3,0.3,1.2792671159241533,0.8650184781564967,1.0764864580632674,0.7063819095477387
3,1.2,0,0.4,0.3,0.3,0.2709799454887112,0.7938630653504947,0.5372577146575102,0.8022110552763819
4,1.2,0,0.4,0.3,0.3,0.27584643292773803,0.7962100871058707,0.5767078003338187,0.7999497487437186
5,1.2,0,0.4,0.3,0.3,0.7701239450860183,0.8214366989285571,1.089792350825911,0.7134170854271357
1,2.4,0,0.3,0,0,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0,0,0.6158974499848927,0.8083683918569698,0.8086554452733341,0.7451256281407035
3,2.4,0,0.3,0,0,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0,0,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0,0,0.37053102051516734,0.809589294605193,0.9791556911309137,0.732713567839196
1,2.4,0,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0,0,1.4180896450504525,0.829405517958483,0.8893117347372121,0.7380402010050251
4,2.4,0,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0,0,1.6181615313775153,0.8040639856951787,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.1,0,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.1,0,0.6158974499848928,0.8083683918569698,0.808655445273334,0.7451256281407035
3,2.4,0,0.3,0.1,0,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.1,0,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.1,0,0.37053102051516734,0.809589294605193,0.9791556911309136,0.732713567839196
1,2.4,0,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.1,0,1.4180896447555418,0.829405516049842,0.8893117349886941,0.7380402010050251
4,2.4,0,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.1,0,1.618161531377516,0.8040639856951787,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.2,0,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.2,0,0.6158974499848927,0.8083683918569698,0.808655445273334,0.7451256281407035
3,2.4,0,0.3,0.2,0,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.2,0,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.2,0,0.37053102051516734,0.809589294605193,0.9791556911309137,0.732713567839196
1,2.4,0,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.2,0,1.4180896447693172,0.8294055161391357,0.8893117349769449,0.7380402010050251
4,2.4,0,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.2,0,1.618161531377516,0.8040639856951787,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.3,0,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.3,0,0.6158974499848926,0.8083683918569698,0.808655445273334,0.7451256281407035
3,2.4,0,0.3,0.3,0,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.3,0,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.3,0,0.3705310205151673,0.809589294605193,0.9791556911309136,0.732713567839196
1,2.4,0,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.3,0,1.4180896447512932,0.829405516022412,0.88931173499231575,0.7380402010050251
4,2.4,0,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.3,0,1.6181615313775157,0.8040639856951787,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0,0.1,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0,0.1,0.6158974499848928,0.8083683918569698,0.808655445273334,0.7451256281407035
3,2.4,0,0.3,0,0.1,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0,0.1,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0,0.1,0.37053102051516734,0.809589294605193,0.9791556911309136,0.732713567839196
1,2.4,0,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0,0.1,1.4180896447461506,0.8294055159888438,0.8893117349967042,0.7380402010050251
4,2.4,0,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0,0.1,1.6181615313775157,0.8040639856951787,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.1,0.1,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.1,0.1,0.6158974499848927,0.8083683918569698,0.808655445273334,0.7451256281407035
3,2.4,0,0.3,0.1,0.1,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.1,0.1,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.1,0.1,0.37053102051516734,0.809589294605193,0.9791556911309137,0.732713567839196
1,2.4,0,0.4,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.1,0.1,1.4180896447123157,0.8294055157701291,0.889311735025554,0.7380402010050251
4,2.4,0,0.4,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.1,0.1,1.6181615313775157,0.8040639856951786,2.2304358511229423,0.6294974874371859
1,2.4,0,0.3,0.2,0.1,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.2,0.1,0.6158974499848926,0.8083683918569698,0.808655445273334,0.7451256281407035
3,2.4,0,0.3,0.2,0.1,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.2,0.1,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.2,0.1,0.3705310205151673,0.809589294605193,0.9791556911309136,0.732713567839196
1,2.4,0,0.4,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.2,0.1,1.418089644726116,0.8294055158595813,0.8893117350137839,0.7380402010050251
4,2.4,0,0.4,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.2,0.1,1.6181615313775153,0.8040639856951787,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.3,0.1,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.3,0.1,0.6158974499848925,0.8083683918569698,0.8086554452733341,0.7451256281407035
3,2.4,0,0.3,0.3,0.1,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.3,0.1,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.3,0.1,0.37053102051516745,0.809589294605193,0.9791556911309137,0.732713567839196
1,2.4,0,0.4,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.3,0.1,1.4180896447080629,0.8294055157426677,0.8893117350291797,0.7380402010050251
4,2.4,0,0.4,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.3,0.1,1.6181615313775157,0.8040639856951787,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0,0.2,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0,0.2,0.6158969769039171,0.8083694505469088,0.8086530152148705,0.7451256281407035
3,2.4,0,0.3,0,0.2,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0,0.2,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0,0.2,0.37053102051516734,0.809589294605193,0.9791556911309137,0.732713567839196
1,2.4,0,0.4,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0,0.2,1.418074066479453,0.8294057823620961,0.8893068307287421,0.7380402010050251
4,2.4,0,0.4,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0,0.2,1.6181615313775162,0.8040639856951786,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.1,0.2,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.1,0.2,0.6158969769039174,0.8083694505469088,0.8086530152148705,0.7451256281407035
3,2.4,0,0.3,0.1,0.2,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.1,0.2,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.1,0.2,0.3705310205151673,0.809589294605193,0.9791556911309136,0.732713567839196
1,2.4,0,0.4,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.1,0.2,1.4180740664456764,0.8294057821442441,0.8893068307574719,0.7380402010050251
4,2.4,0,0.4,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
